Model,MDO32
Firmware Version,1.12.15

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,2e-07
Horizontal Delay,6.78229e-07
Sample Interval,2e-09
Record Length,1000
Gating,0.1% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.1
Vertical Position,2.76
,
,
,
Label,
TIME,CH1
8.702e-07,-0.016
8.722e-07,-0.008
8.742e-07,-4.44089e-17
8.762e-07,-0.012
8.782e-07,-0.016
8.802e-07,-0.02
8.822e-07,-0.028
8.842e-07,-0.024
8.862e-07,-0.028
8.882e-07,-0.024
8.902e-07,-0.024
8.922e-07,-0.02
8.942e-07,-0.02
8.962e-07,-0.02
8.982e-07,-0.016
9.002e-07,-0.012
9.022e-07,-0.02
9.042e-07,-0.032
9.062e-07,-0.024
9.082e-07,-0.012
9.102e-07,-0.008
9.122e-07,-0.012
9.142e-07,-0.024
9.162e-07,-0.02
9.182e-07,-0.016
9.202e-07,-0.012
9.222e-07,-0.012
9.242e-07,-0.016
9.262e-07,-0.016
9.282e-07,-0.02
9.302e-07,-0.016
9.322e-07,-0.012
9.342e-07,-0.008
9.362e-07,-0.004
9.382e-07,-0.012
9.402e-07,-0.016
9.422e-07,-0.016
9.442e-07,-0.02
9.462e-07,-0.012
9.482e-07,-0.012
9.502e-07,-0.016
9.522e-07,-0.028
9.542e-07,-0.02
9.562e-07,-0.02
9.582e-07,-0.016
9.602e-07,-0.02
9.622e-07,-0.02
9.642e-07,-0.012
9.662e-07,-0.012
9.682e-07,-0.008
9.702e-07,-0.008
9.722e-07,-0.012
9.742e-07,-0.016
9.762e-07,-0.028
9.782e-07,-0.02
9.802e-07,-0.016
9.822e-07,-0.008
9.842e-07,-0.004
9.862e-07,-0.016
9.882e-07,-0.024
9.902e-07,-0.024
9.922e-07,-0.02
9.942e-07,-0.016
9.962e-07,-0.012
9.982e-07,-0.02
1.000e-06,-0.02
1.002e-06,-0.012
1.004e-06,-0.016
1.006e-06,-0.02
1.008e-06,-0.02
1.010e-06,-0.008
1.012e-06,-0.016
1.014e-06,-0.032
1.016e-06,-0.016
1.018e-06,-0.004
1.020e-06,-0.004
1.022e-06,-0.028
1.024e-06,-0.02
1.026e-06,-0.004
1.028e-06,-0.008
1.030e-06,-0.016
1.032e-06,-0.008
1.034e-06,-4.44089e-17
1.036e-06,-0.012
1.038e-06,-0.012
1.040e-06,-0.008
1.042e-06,-0.004
1.044e-06,-0.016
1.046e-06,-0.024
1.048e-06,-0.02
1.050e-06,-0.004
1.052e-06,-0.008
1.054e-06,-0.024
1.056e-06,-0.016
1.058e-06,-0.008
1.060e-06,-0.012
1.062e-06,-0.012
1.064e-06,-0.012
1.066e-06,-0.02
1.068e-06,-0.02
1.070e-06,-0.012
1.072e-06,-0.024
1.074e-06,-0.012
1.076e-06,-0.004
1.078e-06,-4.44089e-17
1.080e-06,-0.016
1.082e-06,-0.016
1.084e-06,-0.012
1.086e-06,-0.016
1.088e-06,-0.008
1.090e-06,-4.44089e-17
1.092e-06,-0.008
1.094e-06,-0.008
1.096e-06,-0.016
1.098e-06,-0.012
1.100e-06,-0.02
1.102e-06,-0.016
1.104e-06,-0.016
1.106e-06,-0.012
1.108e-06,-0.004
1.110e-06,-0.02
1.112e-06,-0.02
1.114e-06,-0.016
1.116e-06,-0.028
1.118e-06,-0.02
1.120e-06,-0.008
1.122e-06,-0.004
1.124e-06,-0.008
1.126e-06,-0.012
1.128e-06,-0.016
1.130e-06,-0.008
1.132e-06,-0.012
1.134e-06,-0.012
1.136e-06,-0.024
1.138e-06,-0.028
1.140e-06,-0.02
1.142e-06,-0.016
1.144e-06,-0.004
1.146e-06,-0.012
1.148e-06,-0.016
1.150e-06,-0.012
1.152e-06,-0.02
1.154e-06,-0.024
1.156e-06,-0.012
1.158e-06,-4.44089e-17
1.160e-06,-0.008
1.162e-06,-0.016
1.164e-06,-0.012
1.166e-06,-0.008
1.168e-06,-0.008
1.170e-06,-0.008
1.172e-06,-0.004
1.174e-06,-4.44089e-17
1.176e-06,-0.008
1.178e-06,-0.008
1.180e-06,-0.008
1.182e-06,-0.008
1.184e-06,-0.016
1.186e-06,-0.02
1.188e-06,-0.008
1.190e-06,-0.012
1.192e-06,-0.012
1.194e-06,-0.004
1.196e-06,-0.008
1.198e-06,-0.008
1.200e-06,-0.004
1.202e-06,-4.44089e-17
1.204e-06,-0.004
1.206e-06,-0.008
1.208e-06,-0.008
1.210e-06,-0.012
1.212e-06,-0.008
1.214e-06,-0.004
1.216e-06,-0.004
1.218e-06,-4.44089e-17
1.220e-06,-0.016
1.222e-06,-0.012
1.224e-06,-0.008
1.226e-06,-4.44089e-17
1.228e-06,-0.008
1.230e-06,-0.016
1.232e-06,-0.004
1.234e-06,-0.012
1.236e-06,-0.008
1.238e-06,-0.012
1.240e-06,-0.004
1.242e-06,-0.008
1.244e-06,-0.012
1.246e-06,-0.016
1.248e-06,-0.012
1.250e-06,-0.008
1.252e-06,-0.008
1.254e-06,-0.008
1.256e-06,-0.012
1.258e-06,-4.44089e-17
1.260e-06,-0.008
1.262e-06,-0.008
1.264e-06,-4.44089e-17
1.266e-06,-0.004
1.268e-06,-0.016
1.270e-06,-0.012
1.272e-06,-0.012
1.274e-06,-0.012
1.276e-06,-0.012
1.278e-06,-0.012
1.280e-06,-0.016
1.282e-06,-0.012
1.284e-06,-4.44089e-17
1.286e-06,-0.008
1.288e-06,-0.008
1.290e-06,-4.44089e-17
1.292e-06,-0.012
1.294e-06,-0.016
1.296e-06,-0.012
1.298e-06,-0.016
1.300e-06,-0.008
1.302e-06,-0.008
1.304e-06,-0.012
1.306e-06,-0.02
1.308e-06,-0.008
1.310e-06,-0.004
1.312e-06,-0.004
1.314e-06,-0.004
1.316e-06,-0.004
1.318e-06,-0.008
1.320e-06,-0.012
1.322e-06,-0.016
1.324e-06,-0.02
1.326e-06,-0.004
1.328e-06,-0.008
1.330e-06,-0.008
1.332e-06,-4.44089e-17
1.334e-06,-0.008
1.336e-06,-0.008
1.338e-06,-0.004
1.340e-06,0.004
1.342e-06,-0.004
1.344e-06,-4.44089e-17
1.346e-06,-4.44089e-17
1.348e-06,-0.004
1.350e-06,-0.008
1.352e-06,-0.008
1.354e-06,-0.004
1.356e-06,0.004
1.358e-06,-4.44089e-17
1.360e-06,-0.008
1.362e-06,-4.44089e-17
1.364e-06,-4.44089e-17
1.366e-06,-0.012
1.368e-06,-0.004
1.370e-06,-0.004
1.372e-06,-0.004
1.374e-06,-0.004
1.376e-06,-0.004
1.378e-06,-0.004
1.380e-06,-0.008
1.382e-06,-0.004
1.384e-06,-4.44089e-17
1.386e-06,-0.004
1.388e-06,-4.44089e-17
1.390e-06,-4.44089e-17
1.392e-06,-4.44089e-17
1.394e-06,-0.004
1.396e-06,-0.004
1.398e-06,-0.012
1.400e-06,-0.008
1.402e-06,-4.44089e-17
1.404e-06,-4.44089e-17
1.406e-06,-4.44089e-17
1.408e-06,-4.44089e-17
1.410e-06,-4.44089e-17
1.412e-06,-0.008
1.414e-06,-0.004
1.416e-06,-0.012
1.418e-06,-0.016
1.420e-06,-0.008
1.422e-06,-0.012
1.424e-06,-0.012
1.426e-06,-0.004
1.428e-06,-4.44089e-17
1.430e-06,-0.008
1.432e-06,-0.008
1.434e-06,-0.004
1.436e-06,-0.004
1.438e-06,-0.004
1.440e-06,-0.012
1.442e-06,-0.004
1.444e-06,-0.004
1.446e-06,-0.008
1.448e-06,-0.016
1.450e-06,-0.012
1.452e-06,-0.008
1.454e-06,-0.008
1.456e-06,-0.004
1.458e-06,-0.004
1.460e-06,-4.44089e-17
1.462e-06,-4.44089e-17
1.464e-06,-4.44089e-17
1.466e-06,-0.004
1.468e-06,-4.44089e-17
1.470e-06,-4.44089e-17
1.472e-06,-0.004
1.474e-06,-0.008
1.476e-06,-0.008
1.478e-06,-0.004
1.480e-06,-0.008
1.482e-06,-0.008
1.484e-06,-0.004
1.486e-06,-0.008
1.488e-06,-4.44089e-17
1.490e-06,-4.44089e-17
1.492e-06,-4.44089e-17
1.494e-06,-4.44089e-17
1.496e-06,-0.004
1.498e-06,-0.008
1.500e-06,-0.008
1.502e-06,-4.44089e-17
1.504e-06,-4.44089e-17
1.506e-06,-4.44089e-17
1.508e-06,-0.004
1.510e-06,-0.008
1.512e-06,-0.012
1.514e-06,-0.008
1.516e-06,-0.004
1.518e-06,-0.004
1.520e-06,-0.004
1.522e-06,-0.004
1.524e-06,-0.008
1.526e-06,-4.44089e-17
1.528e-06,-0.004
1.530e-06,-0.008
1.532e-06,-0.004
1.534e-06,-4.44089e-17
1.536e-06,-0.012
1.538e-06,-0.012
1.540e-06,-0.008
1.542e-06,-0.008
1.544e-06,-0.008
1.546e-06,-4.44089e-17
1.548e-06,-0.004
1.550e-06,-4.44089e-17
1.552e-06,-4.44089e-17
1.554e-06,-0.004
1.556e-06,-4.44089e-17
1.558e-06,-0.004
1.560e-06,-0.012
1.562e-06,-0.004
1.564e-06,-4.44089e-17
1.566e-06,-4.44089e-17
1.568e-06,-0.004
1.570e-06,-4.44089e-17
1.572e-06,-4.44089e-17
1.574e-06,-0.012
1.576e-06,-0.004
1.578e-06,-0.004
1.580e-06,-0.004
1.582e-06,-0.012
1.584e-06,-0.012
1.586e-06,-0.008
1.588e-06,-4.44089e-17
1.590e-06,-4.44089e-17
1.592e-06,-0.004
1.594e-06,-0.004
1.596e-06,-4.44089e-17
1.598e-06,-0.004
1.600e-06,-0.004
1.602e-06,0.004
1.604e-06,-4.44089e-17
1.606e-06,-0.004
1.608e-06,-0.004
1.610e-06,-4.44089e-17
1.612e-06,-4.44089e-17
1.614e-06,-4.44089e-17
1.616e-06,-4.44089e-17
1.618e-06,-4.44089e-17
1.620e-06,-4.44089e-17
1.622e-06,-4.44089e-17
1.624e-06,-4.44089e-17
1.626e-06,-4.44089e-17
1.628e-06,-0.004
1.630e-06,-0.004
1.632e-06,-0.004
1.634e-06,-0.004
1.636e-06,-0.004
1.638e-06,-4.44089e-17
1.640e-06,-4.44089e-17
1.642e-06,-4.44089e-17
1.644e-06,-4.44089e-17
1.646e-06,-0.004
1.648e-06,0.004
1.650e-06,0.004
1.652e-06,-4.44089e-17
1.654e-06,-4.44089e-17
1.656e-06,-4.44089e-17
1.658e-06,-0.008
1.660e-06,-4.44089e-17
1.662e-06,-0.004
1.664e-06,-0.004
1.666e-06,-0.008
1.668e-06,-0.004
1.670e-06,-0.004
1.672e-06,-0.016
1.674e-06,-0.012
1.676e-06,-0.004

